0,1,2
"{'label': 'Negative', 'score': 0.9467105269432068}","{'label': 'Neutral', 'score': 0.053193848580121994}","{'label': 'Positive', 'score': 9.557911835145205e-05}"
"{'label': 'Positive', 'score': 0.9999991655349731}","{'label': 'Neutral', 'score': 7.584793024761893e-07}","{'label': 'Negative', 'score': 9.531219546943248e-08}"
"{'label': 'Positive', 'score': 0.9474416971206665}","{'label': 'Neutral', 'score': 0.05252745747566223}","{'label': 'Negative', 'score': 3.087268487433903e-05}"
"{'label': 'Neutral', 'score': 0.8748343586921692}","{'label': 'Negative', 'score': 0.12398654222488403}","{'label': 'Positive', 'score': 0.0011791130527853966}"
"{'label': 'Positive', 'score': 0.9992139339447021}","{'label': 'Neutral', 'score': 0.0007824120111763477}","{'label': 'Negative', 'score': 3.561181074474007e-06}"
"{'label': 'Neutral', 'score': 0.9996947050094604}","{'label': 'Negative', 'score': 0.00030523978057317436}","{'label': 'Positive', 'score': 1.7073975300263555e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 5.504417188717525e-08}","{'label': 'Negative', 'score': 3.787971891711095e-08}"
"{'label': 'Negative', 'score': 0.999531626701355}","{'label': 'Positive', 'score': 0.000465981982415542}","{'label': 'Neutral', 'score': 2.453692331982893e-06}"
"{'label': 'Positive', 'score': 0.9999775886535645}","{'label': 'Neutral', 'score': 2.2152178644319065e-05}","{'label': 'Negative', 'score': 2.431718542084127e-07}"
"{'label': 'Neutral', 'score': 0.82217937707901}","{'label': 'Positive', 'score': 0.17765188217163086}","{'label': 'Negative', 'score': 0.00016875044093467295}"
"{'label': 'Positive', 'score': 0.9999586343765259}","{'label': 'Neutral', 'score': 3.5576191294239834e-05}","{'label': 'Negative', 'score': 5.884429356228793e-06}"
"{'label': 'Positive', 'score': 0.9998227953910828}","{'label': 'Negative', 'score': 0.0001596877264091745}","{'label': 'Neutral', 'score': 1.749682633089833e-05}"
"{'label': 'Negative', 'score': 0.9998453855514526}","{'label': 'Neutral', 'score': 0.00015145032375585288}","{'label': 'Positive', 'score': 3.1421329822478583e-06}"
"{'label': 'Negative', 'score': 0.9955196380615234}","{'label': 'Positive', 'score': 0.003332999302074313}","{'label': 'Neutral', 'score': 0.0011473746271803975}"
"{'label': 'Negative', 'score': 0.9992163181304932}","{'label': 'Positive', 'score': 0.0007758680148981512}","{'label': 'Neutral', 'score': 7.781276508467272e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.642016110916302e-08}","{'label': 'Negative', 'score': 4.314600676735836e-09}"
"{'label': 'Neutral', 'score': 0.9999969005584717}","{'label': 'Negative', 'score': 2.4712819595151814e-06}","{'label': 'Positive', 'score': 6.077846137486631e-07}"
"{'label': 'Negative', 'score': 0.9999942779541016}","{'label': 'Positive', 'score': 3.0718586003786186e-06}","{'label': 'Neutral', 'score': 2.6833988613361726e-06}"
"{'label': 'Positive', 'score': 0.9996397495269775}","{'label': 'Negative', 'score': 0.0002924133150372654}","{'label': 'Neutral', 'score': 6.778779061278328e-05}"
"{'label': 'Positive', 'score': 0.8591916561126709}","{'label': 'Neutral', 'score': 0.13820722699165344}","{'label': 'Negative', 'score': 0.0026010246947407722}"
"{'label': 'Positive', 'score': 0.9755099415779114}","{'label': 'Neutral', 'score': 0.015357553027570248}","{'label': 'Negative', 'score': 0.009132467210292816}"
"{'label': 'Positive', 'score': 0.8452336192131042}","{'label': 'Neutral', 'score': 0.15056568384170532}","{'label': 'Negative', 'score': 0.004200684372335672}"
"{'label': 'Neutral', 'score': 0.6528760194778442}","{'label': 'Negative', 'score': 0.34705379605293274}","{'label': 'Positive', 'score': 7.019421900622547e-05}"
"{'label': 'Negative', 'score': 0.9997039437294006}","{'label': 'Neutral', 'score': 0.00029547623125836253}","{'label': 'Positive', 'score': 5.203288537813933e-07}"
"{'label': 'Positive', 'score': 0.9896084666252136}","{'label': 'Neutral', 'score': 0.006654966156929731}","{'label': 'Negative', 'score': 0.003736569080501795}"
"{'label': 'Positive', 'score': 0.43860557675361633}","{'label': 'Negative', 'score': 0.4190974235534668}","{'label': 'Neutral', 'score': 0.14229698479175568}"
"{'label': 'Neutral', 'score': 0.9999610185623169}","{'label': 'Negative', 'score': 3.8915408367756754e-05}","{'label': 'Positive', 'score': 1.0467877586961549e-07}"
"{'label': 'Neutral', 'score': 0.9788020849227905}","{'label': 'Positive', 'score': 0.02107333019375801}","{'label': 'Negative', 'score': 0.0001246592146344483}"
"{'label': 'Negative', 'score': 0.9963500499725342}","{'label': 'Positive', 'score': 0.0025739504490047693}","{'label': 'Neutral', 'score': 0.0010760261211544275}"
"{'label': 'Negative', 'score': 0.9999597072601318}","{'label': 'Positive', 'score': 3.6724377423524857e-05}","{'label': 'Neutral', 'score': 3.5345037758816034e-06}"
"{'label': 'Neutral', 'score': 0.9917967319488525}","{'label': 'Positive', 'score': 0.005730206612497568}","{'label': 'Negative', 'score': 0.0024729964789003134}"
"{'label': 'Negative', 'score': 0.9996036887168884}","{'label': 'Neutral', 'score': 0.00029970594914630055}","{'label': 'Positive', 'score': 9.667270933277905e-05}"
"{'label': 'Negative', 'score': 0.9997965693473816}","{'label': 'Neutral', 'score': 0.0001928086276166141}","{'label': 'Positive', 'score': 1.0683499567676336e-05}"
"{'label': 'Positive', 'score': 0.9999275207519531}","{'label': 'Neutral', 'score': 7.079546776367351e-05}","{'label': 'Negative', 'score': 1.6960062794169062e-06}"
"{'label': 'Negative', 'score': 0.9999011754989624}","{'label': 'Positive', 'score': 9.752285404829308e-05}","{'label': 'Neutral', 'score': 1.319686930401076e-06}"
"{'label': 'Positive', 'score': 0.9998881816864014}","{'label': 'Neutral', 'score': 0.00011134937813039869}","{'label': 'Negative', 'score': 4.883788733422989e-07}"
"{'label': 'Neutral', 'score': 0.9982397556304932}","{'label': 'Negative', 'score': 0.0017207723576575518}","{'label': 'Positive', 'score': 3.951381950173527e-05}"
"{'label': 'Positive', 'score': 0.9999984502792358}","{'label': 'Neutral', 'score': 1.5538801108050393e-06}","{'label': 'Negative', 'score': 1.1144705602816884e-08}"
"{'label': 'Negative', 'score': 0.9952730536460876}","{'label': 'Neutral', 'score': 0.002854667603969574}","{'label': 'Positive', 'score': 0.0018722736276686192}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.2443193969934327e-09}","{'label': 'Neutral', 'score': 9.077387175260299e-10}"
"{'label': 'Positive', 'score': 0.9607789516448975}","{'label': 'Negative', 'score': 0.039214808493852615}","{'label': 'Neutral', 'score': 6.245336408028379e-06}"
"{'label': 'Negative', 'score': 0.9999096393585205}","{'label': 'Positive', 'score': 8.975404489319772e-05}","{'label': 'Neutral', 'score': 5.936064439993061e-07}"
"{'label': 'Neutral', 'score': 0.79400235414505}","{'label': 'Positive', 'score': 0.205444797873497}","{'label': 'Negative', 'score': 0.0005528515321202576}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 7.308037286435365e-09}","{'label': 'Negative', 'score': 1.7545078723202323e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 4.161850419848179e-09}","{'label': 'Negative', 'score': 1.51895307443084e-09}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Positive', 'score': 2.7926944312639534e-07}","{'label': 'Neutral', 'score': 2.701374057778594e-08}"
"{'label': 'Negative', 'score': 0.9924639463424683}","{'label': 'Neutral', 'score': 0.006372668314725161}","{'label': 'Positive', 'score': 0.001163373701274395}"
"{'label': 'Positive', 'score': 0.958589494228363}","{'label': 'Negative', 'score': 0.03876440227031708}","{'label': 'Neutral', 'score': 0.0026461295783519745}"
"{'label': 'Negative', 'score': 0.9681945443153381}","{'label': 'Neutral', 'score': 0.03149288520216942}","{'label': 'Positive', 'score': 0.0003126204537693411}"
"{'label': 'Neutral', 'score': 0.9999862909317017}","{'label': 'Negative', 'score': 1.3233767276688013e-05}","{'label': 'Positive', 'score': 5.009316055293311e-07}"
"{'label': 'Neutral', 'score': 0.9998843669891357}","{'label': 'Negative', 'score': 9.276690252590925e-05}","{'label': 'Positive', 'score': 2.2933056243346073e-05}"
"{'label': 'Neutral', 'score': 0.9955423474311829}","{'label': 'Negative', 'score': 0.003480548271909356}","{'label': 'Positive', 'score': 0.0009770630858838558}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.901013201357273e-08}","{'label': 'Negative', 'score': 8.454558830806036e-09}"
"{'label': 'Positive', 'score': 0.9999793767929077}","{'label': 'Neutral', 'score': 1.833373971749097e-05}","{'label': 'Negative', 'score': 2.2660649392491905e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.0827667529820246e-08}","{'label': 'Neutral', 'score': 1.3173385937648163e-08}"
"{'label': 'Negative', 'score': 0.9988366961479187}","{'label': 'Neutral', 'score': 0.0010758385760709643}","{'label': 'Positive', 'score': 8.744886872591451e-05}"
"{'label': 'Neutral', 'score': 0.9999966621398926}","{'label': 'Negative', 'score': 2.0479594695643755e-06}","{'label': 'Positive', 'score': 1.306856006522139e-06}"
"{'label': 'Neutral', 'score': 0.9979002475738525}","{'label': 'Positive', 'score': 0.001428351504728198}","{'label': 'Negative', 'score': 0.0006714222836308181}"
"{'label': 'Neutral', 'score': 0.9999988079071045}","{'label': 'Negative', 'score': 7.87364683674241e-07}","{'label': 'Positive', 'score': 4.064079917043273e-07}"
"{'label': 'Neutral', 'score': 0.9999974966049194}","{'label': 'Negative', 'score': 2.3205332126963185e-06}","{'label': 'Positive', 'score': 1.8844681903829041e-07}"
"{'label': 'Negative', 'score': 0.9876464605331421}","{'label': 'Neutral', 'score': 0.01070465799421072}","{'label': 'Positive', 'score': 0.0016488502733409405}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.752933087573183e-08}","{'label': 'Negative', 'score': 9.880515960958292e-09}"
"{'label': 'Positive', 'score': 0.9972725510597229}","{'label': 'Neutral', 'score': 0.0026157894171774387}","{'label': 'Negative', 'score': 0.00011166067270096391}"
"{'label': 'Negative', 'score': 0.9996042847633362}","{'label': 'Positive', 'score': 0.000319135666359216}","{'label': 'Neutral', 'score': 7.659086986677721e-05}"
"{'label': 'Negative', 'score': 0.6916976571083069}","{'label': 'Neutral', 'score': 0.30829718708992004}","{'label': 'Positive', 'score': 5.186711860005744e-06}"
"{'label': 'Negative', 'score': 0.9999841451644897}","{'label': 'Positive', 'score': 1.5018388694443274e-05}","{'label': 'Neutral', 'score': 8.518507002008846e-07}"
"{'label': 'Positive', 'score': 0.9999984502792358}","{'label': 'Neutral', 'score': 1.3370523674893775e-06}","{'label': 'Negative', 'score': 2.8829737175328773e-07}"
"{'label': 'Neutral', 'score': 0.9999779462814331}","{'label': 'Positive', 'score': 1.253697610081872e-05}","{'label': 'Negative', 'score': 9.554206371831242e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 4.074354720273732e-08}","{'label': 'Negative', 'score': 2.028638235174185e-08}"
"{'label': 'Positive', 'score': 0.9633080363273621}","{'label': 'Neutral', 'score': 0.03484844043850899}","{'label': 'Negative', 'score': 0.0018434565281495452}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 2.582773959147744e-07}","{'label': 'Negative', 'score': 3.336712950385845e-08}"
"{'label': 'Positive', 'score': 0.9999972581863403}","{'label': 'Neutral', 'score': 2.38580423683743e-06}","{'label': 'Negative', 'score': 3.2607917432869726e-07}"
"{'label': 'Neutral', 'score': 0.9999871253967285}","{'label': 'Negative', 'score': 9.937385584635194e-06}","{'label': 'Positive', 'score': 3.017718427145155e-06}"
"{'label': 'Neutral', 'score': 0.6860582232475281}","{'label': 'Negative', 'score': 0.3133169412612915}","{'label': 'Positive', 'score': 0.0006248641293495893}"
"{'label': 'Neutral', 'score': 0.9869096875190735}","{'label': 'Negative', 'score': 0.013089637272059917}","{'label': 'Positive', 'score': 7.297049364751729e-07}"
"{'label': 'Neutral', 'score': 0.999998927116394}","{'label': 'Negative', 'score': 7.498069862776902e-07}","{'label': 'Positive', 'score': 3.2294656193698756e-07}"
"{'label': 'Negative', 'score': 0.7543887495994568}","{'label': 'Positive', 'score': 0.2455568015575409}","{'label': 'Neutral', 'score': 5.452360346680507e-05}"
"{'label': 'Positive', 'score': 0.9960760474205017}","{'label': 'Negative', 'score': 0.0032912760507315397}","{'label': 'Neutral', 'score': 0.0006326638977043331}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.1574904912901047e-09}","{'label': 'Neutral', 'score': 2.526380216139046e-09}"
"{'label': 'Negative', 'score': 0.9999710321426392}","{'label': 'Neutral', 'score': 2.0703988411696628e-05}","{'label': 'Positive', 'score': 8.269082172773778e-06}"
"{'label': 'Negative', 'score': 0.9141456484794617}","{'label': 'Neutral', 'score': 0.08584484457969666}","{'label': 'Positive', 'score': 9.475790648139082e-06}"
"{'label': 'Negative', 'score': 0.9999947547912598}","{'label': 'Positive', 'score': 4.838525001105154e-06}","{'label': 'Neutral', 'score': 3.927202669729013e-07}"
"{'label': 'Positive', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 2.2101157526321913e-07}","{'label': 'Negative', 'score': 1.2957558226389665e-07}"
"{'label': 'Positive', 'score': 0.9999057054519653}","{'label': 'Neutral', 'score': 9.187118848785758e-05}","{'label': 'Negative', 'score': 2.3715424504189286e-06}"
"{'label': 'Positive', 'score': 0.9999580383300781}","{'label': 'Neutral', 'score': 4.16440780099947e-05}","{'label': 'Negative', 'score': 3.051115982088959e-07}"
"{'label': 'Positive', 'score': 0.7727643251419067}","{'label': 'Negative', 'score': 0.14689277112483978}","{'label': 'Neutral', 'score': 0.08034290373325348}"
"{'label': 'Neutral', 'score': 0.9892282485961914}","{'label': 'Positive', 'score': 0.010329973883926868}","{'label': 'Negative', 'score': 0.00044180621625855565}"
"{'label': 'Positive', 'score': 0.7040130496025085}","{'label': 'Neutral', 'score': 0.2941639721393585}","{'label': 'Negative', 'score': 0.001822906662710011}"
"{'label': 'Neutral', 'score': 0.928560197353363}","{'label': 'Negative', 'score': 0.07142789661884308}","{'label': 'Positive', 'score': 1.1982820979028475e-05}"
"{'label': 'Negative', 'score': 0.9999746084213257}","{'label': 'Neutral', 'score': 2.1938867575954646e-05}","{'label': 'Positive', 'score': 3.4147612950619077e-06}"
"{'label': 'Negative', 'score': 0.99539715051651}","{'label': 'Neutral', 'score': 0.003532005939632654}","{'label': 'Positive', 'score': 0.0010708724148571491}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 2.7200920271752693e-07}","{'label': 'Negative', 'score': 2.7457192075530656e-09}"
"{'label': 'Negative', 'score': 0.9982944130897522}","{'label': 'Neutral', 'score': 0.0016466131201013923}","{'label': 'Positive', 'score': 5.903072451474145e-05}"
"{'label': 'Neutral', 'score': 0.995064914226532}","{'label': 'Positive', 'score': 0.004908946808427572}","{'label': 'Negative', 'score': 2.6229705326841213e-05}"
"{'label': 'Positive', 'score': 0.9999849796295166}","{'label': 'Neutral', 'score': 1.455938854633132e-05}","{'label': 'Negative', 'score': 5.189228318158712e-07}"
"{'label': 'Neutral', 'score': 0.9985130429267883}","{'label': 'Positive', 'score': 0.0009460959117859602}","{'label': 'Negative', 'score': 0.000540855573490262}"
"{'label': 'Positive', 'score': 0.999998927116394}","{'label': 'Neutral', 'score': 1.0799508345371578e-06}","{'label': 'Negative', 'score': 1.7018729536744104e-08}"
"{'label': 'Neutral', 'score': 0.9999736547470093}","{'label': 'Negative', 'score': 1.5506417184951715e-05}","{'label': 'Positive', 'score': 1.0815379937412217e-05}"
"{'label': 'Neutral', 'score': 0.9999938011169434}","{'label': 'Negative', 'score': 5.684329153154977e-06}","{'label': 'Positive', 'score': 4.37468571590216e-07}"
"{'label': 'Neutral', 'score': 0.9998985528945923}","{'label': 'Negative', 'score': 9.489861986367032e-05}","{'label': 'Positive', 'score': 6.506050340249203e-06}"
"{'label': 'Neutral', 'score': 0.8165059089660645}","{'label': 'Positive', 'score': 0.18337930738925934}","{'label': 'Negative', 'score': 0.00011479787644930184}"
"{'label': 'Neutral', 'score': 0.9999967813491821}","{'label': 'Positive', 'score': 2.990339453390334e-06}","{'label': 'Negative', 'score': 2.229062943115423e-07}"
"{'label': 'Negative', 'score': 0.9985276460647583}","{'label': 'Neutral', 'score': 0.0014708749949932098}","{'label': 'Positive', 'score': 1.420996227352589e-06}"
"{'label': 'Positive', 'score': 0.9999091625213623}","{'label': 'Neutral', 'score': 7.84089497756213e-05}","{'label': 'Negative', 'score': 1.2425420209183358e-05}"
"{'label': 'Neutral', 'score': 0.9999997615814209}","{'label': 'Negative', 'score': 2.9377176247180614e-07}","{'label': 'Positive', 'score': 4.143056742123008e-08}"
