0,1,2
"{'label': 'neutral', 'score': 0.7891000509262085}","{'label': 'positive', 'score': 0.20032557845115662}","{'label': 'negative', 'score': 0.010574324987828732}"
"{'label': 'neutral', 'score': 0.7790009379386902}","{'label': 'positive', 'score': 0.2097301036119461}","{'label': 'negative', 'score': 0.011268972419202328}"
"{'label': 'negative', 'score': 0.972957968711853}","{'label': 'neutral', 'score': 0.017194360494613647}","{'label': 'positive', 'score': 0.009847676381468773}"
"{'label': 'neutral', 'score': 0.9326301217079163}","{'label': 'positive', 'score': 0.044714637100696564}","{'label': 'negative', 'score': 0.02265523001551628}"
"{'label': 'negative', 'score': 0.9694682359695435}","{'label': 'neutral', 'score': 0.022052081301808357}","{'label': 'positive', 'score': 0.008479641750454903}"
"{'label': 'neutral', 'score': 0.89388108253479}","{'label': 'positive', 'score': 0.07419697195291519}","{'label': 'negative', 'score': 0.03192194178700447}"
"{'label': 'positive', 'score': 0.9447013735771179}","{'label': 'neutral', 'score': 0.03925758972764015}","{'label': 'negative', 'score': 0.0160411074757576}"
"{'label': 'neutral', 'score': 0.8969439268112183}","{'label': 'positive', 'score': 0.08372092992067337}","{'label': 'negative', 'score': 0.01933511532843113}"
"{'label': 'neutral', 'score': 0.9376264214515686}","{'label': 'positive', 'score': 0.04304436221718788}","{'label': 'negative', 'score': 0.019329247996211052}"
"{'label': 'positive', 'score': 0.8864931464195251}","{'label': 'negative', 'score': 0.0934298038482666}","{'label': 'neutral', 'score': 0.020077070221304893}"
"{'label': 'positive', 'score': 0.8811238408088684}","{'label': 'negative', 'score': 0.09857992827892303}","{'label': 'neutral', 'score': 0.02029622346162796}"
"{'label': 'positive', 'score': 0.8825789093971252}","{'label': 'negative', 'score': 0.09736661612987518}","{'label': 'neutral', 'score': 0.020054494962096214}"
"{'label': 'neutral', 'score': 0.7596865892410278}","{'label': 'positive', 'score': 0.2293175607919693}","{'label': 'negative', 'score': 0.010995883494615555}"
"{'label': 'neutral', 'score': 0.9486657381057739}","{'label': 'positive', 'score': 0.035061851143836975}","{'label': 'negative', 'score': 0.016272369772195816}"
"{'label': 'positive', 'score': 0.9445117115974426}","{'label': 'neutral', 'score': 0.04177308455109596}","{'label': 'negative', 'score': 0.013715297915041447}"
"{'label': 'neutral', 'score': 0.9176304936408997}","{'label': 'positive', 'score': 0.05939582362771034}","{'label': 'negative', 'score': 0.022973744198679924}"
"{'label': 'neutral', 'score': 0.9341608285903931}","{'label': 'positive', 'score': 0.03464455530047417}","{'label': 'negative', 'score': 0.031194673851132393}"
"{'label': 'neutral', 'score': 0.9291581511497498}","{'label': 'positive', 'score': 0.04004643112421036}","{'label': 'negative', 'score': 0.030795402824878693}"
"{'label': 'neutral', 'score': 0.9133269786834717}","{'label': 'positive', 'score': 0.06685096025466919}","{'label': 'negative', 'score': 0.019822033122181892}"
"{'label': 'neutral', 'score': 0.9468563199043274}","{'label': 'positive', 'score': 0.03124975971877575}","{'label': 'negative', 'score': 0.021893968805670738}"
"{'label': 'positive', 'score': 0.6797651648521423}","{'label': 'neutral', 'score': 0.3112652599811554}","{'label': 'negative', 'score': 0.008969644084572792}"
"{'label': 'neutral', 'score': 0.7852840423583984}","{'label': 'positive', 'score': 0.20567840337753296}","{'label': 'negative', 'score': 0.009037541225552559}"
"{'label': 'positive', 'score': 0.9251192808151245}","{'label': 'neutral', 'score': 0.06626712530851364}","{'label': 'negative', 'score': 0.008613554760813713}"
"{'label': 'positive', 'score': 0.7962847948074341}","{'label': 'negative', 'score': 0.18378475308418274}","{'label': 'neutral', 'score': 0.019930483773350716}"
"{'label': 'positive', 'score': 0.8950424194335938}","{'label': 'negative', 'score': 0.0850393995642662}","{'label': 'neutral', 'score': 0.01991812139749527}"
"{'label': 'neutral', 'score': 0.7913613319396973}","{'label': 'positive', 'score': 0.2003735601902008}","{'label': 'negative', 'score': 0.008265136741101742}"
"{'label': 'negative', 'score': 0.9709632396697998}","{'label': 'positive', 'score': 0.01606370136141777}","{'label': 'neutral', 'score': 0.012973013333976269}"
"{'label': 'negative', 'score': 0.9709632396697998}","{'label': 'positive', 'score': 0.01606370136141777}","{'label': 'neutral', 'score': 0.012973013333976269}"
"{'label': 'positive', 'score': 0.724396824836731}","{'label': 'neutral', 'score': 0.2060272991657257}","{'label': 'negative', 'score': 0.06957589089870453}"
"{'label': 'positive', 'score': 0.8454223871231079}","{'label': 'neutral', 'score': 0.14842624962329865}","{'label': 'negative', 'score': 0.006151311099529266}"
"{'label': 'negative', 'score': 0.8266839385032654}","{'label': 'neutral', 'score': 0.14600245654582977}","{'label': 'positive', 'score': 0.027313705533742905}"
"{'label': 'positive', 'score': 0.9082977771759033}","{'label': 'negative', 'score': 0.07142510265111923}","{'label': 'neutral', 'score': 0.02027714252471924}"
"{'label': 'positive', 'score': 0.8972823023796082}","{'label': 'negative', 'score': 0.08268523961305618}","{'label': 'neutral', 'score': 0.02003241889178753}"
"{'label': 'positive', 'score': 0.8978281617164612}","{'label': 'negative', 'score': 0.08236715197563171}","{'label': 'neutral', 'score': 0.01980467513203621}"
"{'label': 'positive', 'score': 0.49754059314727783}","{'label': 'neutral', 'score': 0.4914214015007019}","{'label': 'negative', 'score': 0.011038023978471756}"
"{'label': 'negative', 'score': 0.9336318969726562}","{'label': 'neutral', 'score': 0.05096672102808952}","{'label': 'positive', 'score': 0.015401385724544525}"
"{'label': 'neutral', 'score': 0.9462189078330994}","{'label': 'positive', 'score': 0.03178316727280617}","{'label': 'negative', 'score': 0.021997982636094093}"
"{'label': 'neutral', 'score': 0.9074490666389465}","{'label': 'positive', 'score': 0.05410633236169815}","{'label': 'negative', 'score': 0.03844457119703293}"
"{'label': 'neutral', 'score': 0.9276483654975891}","{'label': 'positive', 'score': 0.05723646655678749}","{'label': 'negative', 'score': 0.015115227550268173}"
"{'label': 'neutral', 'score': 0.882272481918335}","{'label': 'positive', 'score': 0.08475000411272049}","{'label': 'negative', 'score': 0.032977450639009476}"
"{'label': 'positive', 'score': 0.8129352927207947}","{'label': 'neutral', 'score': 0.17383037507534027}","{'label': 'negative', 'score': 0.013234336860477924}"
"{'label': 'positive', 'score': 0.8962965607643127}","{'label': 'negative', 'score': 0.08421709388494492}","{'label': 'neutral', 'score': 0.019486282020807266}"
"{'label': 'positive', 'score': 0.9543033242225647}","{'label': 'negative', 'score': 0.023503636941313744}","{'label': 'neutral', 'score': 0.02219301089644432}"
"{'label': 'positive', 'score': 0.8962258696556091}","{'label': 'negative', 'score': 0.0836615264415741}","{'label': 'neutral', 'score': 0.02011251077055931}"
"{'label': 'positive', 'score': 0.8748748302459717}","{'label': 'negative', 'score': 0.10502073168754578}","{'label': 'neutral', 'score': 0.020104385912418365}"
"{'label': 'neutral', 'score': 0.9056907296180725}","{'label': 'positive', 'score': 0.05516919493675232}","{'label': 'negative', 'score': 0.03914007917046547}"
"{'label': 'positive', 'score': 0.9558799862861633}","{'label': 'negative', 'score': 0.02374972403049469}","{'label': 'neutral', 'score': 0.020370278507471085}"
"{'label': 'neutral', 'score': 0.887356698513031}","{'label': 'positive', 'score': 0.08908097445964813}","{'label': 'negative', 'score': 0.023562343791127205}"
"{'label': 'neutral', 'score': 0.8427820205688477}","{'label': 'negative', 'score': 0.1246148943901062}","{'label': 'positive', 'score': 0.03260312229394913}"
"{'label': 'negative', 'score': 0.9688494801521301}","{'label': 'neutral', 'score': 0.021133217960596085}","{'label': 'positive', 'score': 0.010017350316047668}"
"{'label': 'negative', 'score': 0.9650269746780396}","{'label': 'positive', 'score': 0.02530011534690857}","{'label': 'neutral', 'score': 0.009672972373664379}"
"{'label': 'neutral', 'score': 0.8877624869346619}","{'label': 'positive', 'score': 0.08858572691679001}","{'label': 'negative', 'score': 0.023651842027902603}"
"{'label': 'positive', 'score': 0.9598553776741028}","{'label': 'neutral', 'score': 0.020277123898267746}","{'label': 'negative', 'score': 0.01986745558679104}"
"{'label': 'negative', 'score': 0.7197933197021484}","{'label': 'neutral', 'score': 0.24699541926383972}","{'label': 'positive', 'score': 0.0332113578915596}"
"{'label': 'neutral', 'score': 0.9044872522354126}","{'label': 'positive', 'score': 0.07654936611652374}","{'label': 'negative', 'score': 0.01896340772509575}"
"{'label': 'neutral', 'score': 0.9102591872215271}","{'label': 'positive', 'score': 0.06774688512086868}","{'label': 'negative', 'score': 0.021993935108184814}"
"{'label': 'neutral', 'score': 0.902767539024353}","{'label': 'positive', 'score': 0.07845751941204071}","{'label': 'negative', 'score': 0.01877497509121895}"
"{'label': 'neutral', 'score': 0.8448503017425537}","{'label': 'positive', 'score': 0.14404530823230743}","{'label': 'negative', 'score': 0.011104382574558258}"
"{'label': 'positive', 'score': 0.8600971102714539}","{'label': 'neutral', 'score': 0.13160018622875214}","{'label': 'negative', 'score': 0.008302654139697552}"
"{'label': 'positive', 'score': 0.8750361800193787}","{'label': 'neutral', 'score': 0.11456649005413055}","{'label': 'negative', 'score': 0.010397318750619888}"
"{'label': 'negative', 'score': 0.686298131942749}","{'label': 'neutral', 'score': 0.22751949727535248}","{'label': 'positive', 'score': 0.0861823782324791}"
"{'label': 'negative', 'score': 0.9137254357337952}","{'label': 'positive', 'score': 0.05103752017021179}","{'label': 'neutral', 'score': 0.03523704782128334}"
"{'label': 'neutral', 'score': 0.8033781051635742}","{'label': 'positive', 'score': 0.1871718466281891}","{'label': 'negative', 'score': 0.009450087323784828}"
"{'label': 'negative', 'score': 0.9498904347419739}","{'label': 'neutral', 'score': 0.03851206973195076}","{'label': 'positive', 'score': 0.011597516015172005}"
"{'label': 'positive', 'score': 0.901278018951416}","{'label': 'neutral', 'score': 0.08873175829648972}","{'label': 'negative', 'score': 0.00999031774699688}"
"{'label': 'neutral', 'score': 0.9325718879699707}","{'label': 'positive', 'score': 0.036972299218177795}","{'label': 'negative', 'score': 0.030455876141786575}"
"{'label': 'positive', 'score': 0.6404255032539368}","{'label': 'neutral', 'score': 0.3103359639644623}","{'label': 'negative', 'score': 0.049238596111536026}"
"{'label': 'neutral', 'score': 0.8862839937210083}","{'label': 'positive', 'score': 0.10261481255292892}","{'label': 'negative', 'score': 0.01110118255019188}"
"{'label': 'negative', 'score': 0.9270616173744202}","{'label': 'neutral', 'score': 0.061266716569662094}","{'label': 'positive', 'score': 0.011671640910208225}"
"{'label': 'positive', 'score': 0.9408388733863831}","{'label': 'neutral', 'score': 0.041708461940288544}","{'label': 'negative', 'score': 0.01745256781578064}"
"{'label': 'negative', 'score': 0.9329546689987183}","{'label': 'neutral', 'score': 0.05739602446556091}","{'label': 'positive', 'score': 0.009649313986301422}"
"{'label': 'positive', 'score': 0.8950843811035156}","{'label': 'negative', 'score': 0.08521277457475662}","{'label': 'neutral', 'score': 0.019702892750501633}"
"{'label': 'positive', 'score': 0.8226843476295471}","{'label': 'negative', 'score': 0.15768909454345703}","{'label': 'neutral', 'score': 0.019626570865511894}"
"{'label': 'positive', 'score': 0.9493899941444397}","{'label': 'neutral', 'score': 0.03476644307374954}","{'label': 'negative', 'score': 0.015843573957681656}"
"{'label': 'positive', 'score': 0.8937150835990906}","{'label': 'neutral', 'score': 0.0978928953409195}","{'label': 'negative', 'score': 0.008392076939344406}"
"{'label': 'neutral', 'score': 0.9428392648696899}","{'label': 'positive', 'score': 0.03746512532234192}","{'label': 'negative', 'score': 0.01969558373093605}"
"{'label': 'negative', 'score': 0.9522719979286194}","{'label': 'neutral', 'score': 0.03619683161377907}","{'label': 'positive', 'score': 0.011531098745763302}"
"{'label': 'positive', 'score': 0.9501082301139832}","{'label': 'neutral', 'score': 0.029938649386167526}","{'label': 'negative', 'score': 0.019953057169914246}"
"{'label': 'negative', 'score': 0.9064043164253235}","{'label': 'neutral', 'score': 0.0516827329993248}","{'label': 'positive', 'score': 0.04191301763057709}"
"{'label': 'neutral', 'score': 0.9341608285903931}","{'label': 'positive', 'score': 0.03464455530047417}","{'label': 'negative', 'score': 0.031194673851132393}"
"{'label': 'neutral', 'score': 0.8545235395431519}","{'label': 'positive', 'score': 0.13326098024845123}","{'label': 'negative', 'score': 0.01221546996384859}"
"{'label': 'neutral', 'score': 0.9394742846488953}","{'label': 'positive', 'score': 0.04458583518862724}","{'label': 'negative', 'score': 0.01593989133834839}"
"{'label': 'positive', 'score': 0.8910042643547058}","{'label': 'negative', 'score': 0.08926805108785629}","{'label': 'neutral', 'score': 0.0197276771068573}"
"{'label': 'negative', 'score': 0.8053553700447083}","{'label': 'neutral', 'score': 0.1658933162689209}","{'label': 'positive', 'score': 0.02875138446688652}"
"{'label': 'positive', 'score': 0.9006956219673157}","{'label': 'negative', 'score': 0.07977673411369324}","{'label': 'neutral', 'score': 0.01952766813337803}"
"{'label': 'positive', 'score': 0.5774752497673035}","{'label': 'negative', 'score': 0.39966920018196106}","{'label': 'neutral', 'score': 0.022855542600154877}"
"{'label': 'negative', 'score': 0.9536498188972473}","{'label': 'positive', 'score': 0.03098856657743454}","{'label': 'neutral', 'score': 0.015361658297479153}"
"{'label': 'negative', 'score': 0.9523528814315796}","{'label': 'neutral', 'score': 0.0318756178021431}","{'label': 'positive', 'score': 0.015771443024277687}"
"{'label': 'neutral', 'score': 0.8897780776023865}","{'label': 'positive', 'score': 0.0902848094701767}","{'label': 'negative', 'score': 0.01993715390563011}"
"{'label': 'positive', 'score': 0.9370636940002441}","{'label': 'neutral', 'score': 0.0516296923160553}","{'label': 'negative', 'score': 0.011306589469313622}"
"{'label': 'positive', 'score': 0.892792820930481}","{'label': 'negative', 'score': 0.08751193434000015}","{'label': 'neutral', 'score': 0.01969529315829277}"
"{'label': 'positive', 'score': 0.8896985054016113}","{'label': 'negative', 'score': 0.09032159298658371}","{'label': 'neutral', 'score': 0.019979888573288918}"
"{'label': 'positive', 'score': 0.8757150769233704}","{'label': 'negative', 'score': 0.10085035860538483}","{'label': 'neutral', 'score': 0.023434555158019066}"
"{'label': 'positive', 'score': 0.9475664496421814}","{'label': 'neutral', 'score': 0.03604573756456375}","{'label': 'negative', 'score': 0.01638786680996418}"
"{'label': 'positive', 'score': 0.9130843281745911}","{'label': 'neutral', 'score': 0.0723511278629303}","{'label': 'negative', 'score': 0.01456454023718834}"
